page_number,section_id,indicator,region_name,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023
61,5.8,Room occupancy rate (percent),Mingachevir,26.1,74.1,29.3,65.7,39.0,31.6
61,5.8,Room occupancy rate (percent),Naftalan,47.0,57.2,44.0,27.7,55.0,70.1
61,5.8,Room occupancy rate (percent),Nakhchivan,44.2,35.8,47.1,27.4,66.0,66.3
61,5.8,Room occupancy rate (percent),Neftchala,54.4,42.7,65.0,52.7,66.3,56.6
61,5.8,Room occupancy rate (percent),Oghuz,64.2,54.9,45.7,72.9,52.1,55.3
61,5.8,Room occupancy rate (percent),Ordubad,36.0,56.3,53.6,34.2,28.0,55.2
61,5.8,Room occupancy rate (percent),Qabala,63.2,51.2,36.3,58.3,29.0,47.1
61,5.8,Room occupancy rate (percent),Qakh,33.2,34.2,35.1,44.3,27.6,44.9
61,5.8,Room occupancy rate (percent),Qazakh,50.6,49.2,44.1,67.0,32.3,50.3
61,5.8,Room occupancy rate (percent),Quba,28.1,28.6,53.7,53.3,68.9,52.9
61,5.8,Room occupancy rate (percent),Qubadli,73.0,27.4,29.9,27.2,34.3,52.1
61,5.8,Room occupancy rate (percent),Qusar,57.3,27.3,72.3,67.1,39.8,28.9
61,5.8,Room occupancy rate (percent),Saatly,33.5,31.3,31.2,50.9,37.3,42.9
61,5.8,Room occupancy rate (percent),Sabirabad,74.5,59.2,72.4,32.1,44.1,52.7
61,5.8,Room occupancy rate (percent),Salyan,28.8,25.2,58.5,57.1,45.5,49.5
61,5.8,Room occupancy rate (percent),Samukh,45.8,26.2,41.8,33.9,29.9,72.8
61,5.8,Room occupancy rate (percent),Sedarak,55.0,61.4,40.8,44.7,36.8,29.8
61,5.8,Room occupancy rate (percent),Shabran,34.0,64.9,58.9,52.3,48.8,71.1
61,5.8,Room occupancy rate (percent),Shahbuz,28.6,39.0,42.5,64.1,74.6,37.0
61,5.8,Room occupancy rate (percent),Shaki,68.7,66.5,36.2,45.0,45.5,73.9
61,5.8,Room occupancy rate (percent),Shamakhi,34.0,65.0,41.7,61.5,46.0,53.9
61,5.8,Room occupancy rate (percent),Shamkir,66.6,65.2,68.3,28.0,59.6,32.0
61,5.8,Room occupancy rate (percent),Sharur,45.8,52.4,45.1,51.0,74.8,31.8
61,5.8,Room occupancy rate (percent),Shirvan,58.8,44.8,31.7,32.9,72.5,69.0
61,5.8,Room occupancy rate (percent),Shusha,70.4,74.6,35.4,42.8,58.5,49.2
61,5.8,Room occupancy rate (percent),Siazan,45.9,42.9,54.7,53.8,33.1,48.6
61,5.8,Room occupancy rate (percent),Sumqayit,52.7,53.5,35.5,62.1,26.3,42.7
61,5.8,Room occupancy rate (percent),Tartar,64.0,53.2,38.1,59.7,53.4,64.8
61,5.8,Room occupancy rate (percent),Tovuz,61.8,55.5,49.4,31.7,38.1,46.0
61,5.8,Room occupancy rate (percent),Ujar,55.0,50.7,39.4,25.3,49.8,39.3
61,5.8,Room occupancy rate (percent),Yardimli,61.7,26.2,54.2,72.1,33.7,48.6
61,5.8,Room occupancy rate (percent),Yevlakh,29.6,56.3,52.5,45.4,51.1,69.8
61,5.8,Room occupancy rate (percent),Zangilan,34.8,26.1,68.1,53.9,69.5,54.8
61,5.8,Room occupancy rate (percent),Zaqatala,65.5,46.5,62.5,70.7,53.6,34.0
61,5.8,Room occupancy rate (percent),Zardab,38.4,34.9,37.3,40.3,52.8,54.4
64,5.9,Number of employees in hotels (persons),Absheron,7.5,10.0,3.1,3.1,4.2,8.7
64,5.9,Number of employees in hotels (persons),Agdam,172.1,204.6,259.3,452.0,78.5,375.9
64,5.9,Number of employees in hotels (persons),Agdash,10.7,12.4,14.1,2.3,4.0,13.5
64,5.9,Number of employees in hotels (persons),Aghjabadi,63.7,74.7,85.0,86.6,112.9,119.7
64,5.9,Number of employees in hotels (persons),Agstafa,11.4,5.7,13.4,2.6,5.0,13.7
64,5.9,Number of employees in hotels (persons),Agsu,5.3,4.9,3.8,13.2,8.5,10.8
64,5.9,Number of employees in hotels (persons),Astara,5.1,11.9,11.9,6.1,7.3,4.7
64,5.9,Number of employees in hotels (persons),Babek,14.7,10.4,14.1,5.9,12.2,12.0
64,5.9,Number of employees in hotels (persons),Baku,11.0,14.6,7.1,3.7,10.7,11.5
64,5.9,Number of employees in hotels (persons),Balakan,9.5,4.7,8.6,6.1,7.6,10.4
64,5.9,Number of employees in hotels (persons),Barda,151.9,65.2,94.5,71.5,59.6,158.4
64,5.9,Number of employees in hotels (persons),Beylagan,359.3,177.1,305.9,355.2,338.0,113.8
64,5.9,Number of employees in hotels (persons),Bilasuvar,14.4,6.9,6.4,2.8,8.3,3.4
64,5.9,Number of employees in hotels (persons),Dashkasan,5.2,6.1,12.5,13.4,5.9,13.2
64,5.9,Number of employees in hotels (persons),Fuzuli,1327.5,1206.0,394.6,1108.4,1442.8,1098.2
64,5.9,Number of employees in hotels (persons),Gadabay,6.3,8.5,10.4,8.6,3.6,6.1
64,5.9,Number of employees in hotels (persons),Ganja,12.4,13.2,3.8,14.4,6.3,10.6
64,5.9,Number of employees in hotels (persons),Goranboy,11.8,12.6,14.3,6.1,13.2,3.7
64,5.9,Number of employees in hotels (persons),Goychay,11.2,11.6,10.8,5.3,13.3,4.2
64,5.9,Number of employees in hotels (persons),Goygol,2.7,11.3,8.2,13.0,7.0,4.2
64,5.9,Number of employees in hotels (persons),Hajigabul,12.9,9.1,4.5,11.4,8.6,9.9
64,5.9,Number of employees in hotels (persons),Imishli,8.0,12.8,12.8,11.2,3.4,12.9
64,5.9,Number of employees in hotels (persons),Ismayilli,10.7,11.1,6.7,13.4,11.4,3.5
64,5.9,Number of employees in hotels (persons),Jabrayil,460.0,851.9,164.7,913.4,682.2,643.1
64,5.9,Number of employees in hotels (persons),Jalilabad,5.5,5.2,14.2,5.9,12.1,7.1
64,5.9,Number of employees in hotels (persons),Julfa,3.8,2.1,9.1,14.7,6.8,6.6
64,5.9,Number of employees in hotels (persons),Kalbajar,6.5,8.8,7.7,13.4,8.6,8.6
64,5.9,Number of employees in hotels (persons),Kangarli,3.8,14.8,5.2,3.0,10.6,9.7
64,5.9,Number of employees in hotels (persons),Khachmaz,7.4,7.5,12.2,4.5,12.7,10.4
64,5.9,Number of employees in hotels (persons),Khizi,7.4,8.0,5.3,11.8,8.7,6.2
64,5.9,Number of employees in hotels (persons),Khojaly,701.9,1076.0,551.4,1005.8,466.9,195.2
64,5.9,Number of employees in hotels (persons),Kurdamir,4.7,7.4,4.9,2.0,13.9,13.0
64,5.9,Number of employees in hotels (persons),Lachin,267.9,96.2,82.0,66.2,262.5,323.7
64,5.9,Number of employees in hotels (persons),Lankaran,7.6,3.5,8.7,6.5,6.9,10.1
64,5.9,Number of employees in hotels (persons),Lerik,11.3,3.4,2.5,14.9,5.0,2.7
64,5.9,Number of employees in hotels (persons),Masally,4.5,2.5,7.1,12.4,6.4,7.8
64,5.9,Number of employees in hotels (persons),Mingachevir,10.8,8.6,13.2,13.3,2.1,12.1
64,5.9,Number of employees in hotels (persons),Naftalan,119.8,222.8,124.2,222.4,177.1,78.5
64,5.9,Number of employees in hotels (persons),Nakhchivan,9.0,14.9,13.1,3.3,11.2,6.5
64,5.9,Number of employees in hotels (persons),Neftchala,2.1,7.2,5.1,12.6,6.4,12.8
64,5.9,Number of employees in hotels (persons),Oghuz,2.0,6.0,5.1,5.0,2.9,4.4
64,5.9,Number of employees in hotels (persons),Ordubad,9.2,5.8,7.4,6.9,13.4,13.8
64,5.9,Number of employees in hotels (persons),Qabala,8.4,6.3,3.4,14.4,2.8,5.9
64,5.9,Number of employees in hotels (persons),Qakh,5.9,6.2,4.1,12.2,3.6,10.3
64,5.9,Number of employees in hotels (persons),Qazakh,3.6,2.9,13.8,4.5,12.7,9.1
64,5.9,Number of employees in hotels (persons),Quba,3.0,14.4,5.2,13.2,4.2,13.1
64,5.9,Number of employees in hotels (persons),Qubadli,17.4,69.2,96.0,113.2,110.6,101.2
64,5.9,Number of employees in hotels (persons),Qusar,13.5,4.6,5.7,5.8,6.9,7.1
64,5.9,Number of employees in hotels (persons),Saatly,9.1,4.1,11.0,4.2,6.0,8.5
64,5.9,Number of employees in hotels (persons),Sabirabad,12.4,11.6,10.4,4.0,9.1,3.1
64,5.9,Number of employees in hotels (persons),Salyan,6.9,7.4,2.5,5.6,14.4,14.4
64,5.9,Number of employees in hotels (persons),Samukh,6.6,2.6,4.3,7.1,14.3,3.8
64,5.9,Number of employees in hotels (persons),Sedarak,11.9,3.4,14.8,7.0,12.1,6.5
64,5.9,Number of employees in hotels (persons),Shabran,10.2,4.5,3.9,14.2,13.9,13.5
64,5.9,Number of employees in hotels (persons),Shahbuz,10.1,12.5,2.9,6.4,6.1,10.3
64,5.9,Number of employees in hotels (persons),Shaki,6.6,3.9,9.8,12.6,7.0,3.7
64,5.9,Number of employees in hotels (persons),Shamakhi,4.6,5.1,5.9,10.4,9.8,11.0
64,5.9,Number of employees in hotels (persons),Shamkir,6.7,12.7,4.7,8.1,12.4,4.3
64,5.9,Number of employees in hotels (persons),Sharur,3.4,13.5,6.5,10.9,2.3,11.0
64,5.9,Number of employees in hotels (persons),Shirvan,6.1,2.7,9.9,5.1,7.0,3.0
64,5.9,Number of employees in hotels (persons),Shusha,469.6,704.8,380.0,1660.9,249.4,994.8
64,5.9,Number of employees in hotels (persons),Siazan,3.6,6.0,14.0,4.1,14.6,4.7
64,5.9,Number of employees in hotels (persons),Sumqayit,11.6,9.1,13.5,9.2,8.9,4.5
64,5.9,Number of employees in hotels (persons),Tartar,208.0,695.7,313.1,341.9,593.9,320.2
64,5.9,Number of employees in hotels (persons),Tovuz,14.4,11.6,9.8,13.5,2.6,5.3
64,5.9,Number of employees in hotels (persons),Ujar,8.0,5.0,11.7,13.9,7.5,6.4
64,5.9,Number of employees in hotels (persons),Yardimli,14.5,7.8,8.4,6.6,13.8,9.4
64,5.9,Number of employees in hotels (persons),Yevlakh,11.9,12.6,6.4,7.6,13.0,6.7
64,5.9,Number of employees in hotels (persons),Zangilan,12.3,14.2,10.1,11.6,12.5,13.0
64,5.9,Number of employees in hotels (persons),Zaqatala,7.1,2.7,7.2,10.8,7.9,11.7
64,5.9,Number of employees in hotels (persons),Zardab,6.6,10.3,4.4,11.7,9.1,4.7
67,5.1,Income of hotels and similar establishments (thousand manats),Absheron,1.5,1.0,0.3,0.8,1.1,1.5
67,5.1,Income of hotels and similar establishments (thousand manats),Agdam,39.4,35.8,12.8,29.4,38.3,34.7
67,5.1,Income of hotels and similar establishments (thousand manats),Agdash,1.0,1.0,0.4,1.0,1.1,1.3
67,5.1,Income of hotels and similar establishments (thousand manats),Aghjabadi,8.5,9.2,2.6,6.9,8.8,9.5
67,5.1,Income of hotels and similar establishments (thousand manats),Agstafa,1.6,1.0,0.3,0.8,1.3,1.8
67,5.1,Income of hotels and similar establishments (thousand manats),Agsu,1.0,1.0,0.3,1.2,1.4,1.4
67,5.1,Income of hotels and similar establishments (thousand manats),Astara,1.0,1.0,0.4,0.8,2.3,1.5
67,5.1,Income of hotels and similar establishments (thousand manats),Babek,1.0,1.0,0.3,0.8,1.8,1.3
67,5.1,Income of hotels and similar establishments (thousand manats),Baku,1.0,1.9,0.3,1.1,1.1,1.4
67,5.1,Income of hotels and similar establishments (thousand manats),Balakan,1.2,1.0,0.6,1.3,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Barda,13.5,13.1,4.0,10.6,15.1,17.1
67,5.1,Income of hotels and similar establishments (thousand manats),Beylagan,27.5,23.3,8.8,24.2,37.6,26.6
67,5.1,Income of hotels and similar establishments (thousand manats),Bilasuvar,1.1,1.0,0.4,0.8,2.2,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Dashkasan,1.0,1.0,0.3,1.1,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Fuzuli,80.0,97.8,35.3,83.7,101.5,115.8
67,5.1,Income of hotels and similar establishments (thousand manats),Gadabay,1.0,1.2,0.3,1.0,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Ganja,1.0,1.3,0.3,0.8,1.1,1.3
67,5.1,Income of hotels and similar establishments (thousand manats),Goranboy,1.0,1.0,0.3,1.0,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Goychay,2.1,1.0,0.3,1.1,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Goygol,1.0,1.0,0.5,1.1,1.5,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Hajigabul,1.0,1.0,0.3,1.2,1.4,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Imishli,1.0,1.0,0.3,1.1,1.1,1.3
67,5.1,Income of hotels and similar establishments (thousand manats),Ismayilli,1.5,1.0,0.4,1.9,1.1,1.4
67,5.1,Income of hotels and similar establishments (thousand manats),Jabrayil,58.4,64.1,19.8,51.4,62.3,73.9
67,5.1,Income of hotels and similar establishments (thousand manats),Jalilabad,1.7,1.2,0.4,0.8,1.5,1.3
67,5.1,Income of hotels and similar establishments (thousand manats),Julfa,1.0,1.2,0.3,0.8,1.2,1.3
67,5.1,Income of hotels and similar establishments (thousand manats),Kalbajar,1.0,1.5,0.4,0.8,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Kangarli,1.0,1.1,0.3,0.8,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Khachmaz,1.3,1.0,0.5,0.8,1.9,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Khizi,1.4,1.0,0.5,0.8,1.1,2.0
67,5.1,Income of hotels and similar establishments (thousand manats),Khojaly,71.2,73.6,24.3,51.7,83.9,78.0
67,5.1,Income of hotels and similar establishments (thousand manats),Kurdamir,1.0,1.0,0.3,0.8,1.9,1.6
67,5.1,Income of hotels and similar establishments (thousand manats),Lachin,22.9,23.6,6.7,20.9,24.8,27.0
67,5.1,Income of hotels and similar establishments (thousand manats),Lankaran,1.6,1.0,0.5,0.8,2.0,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Lerik,1.0,1.0,0.3,0.8,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Masally,1.5,1.1,0.4,0.8,1.1,2.2
67,5.1,Income of hotels and similar establishments (thousand manats),Mingachevir,1.0,1.8,0.3,0.8,1.6,1.8
67,5.1,Income of hotels and similar establishments (thousand manats),Naftalan,14.8,14.4,4.5,12.4,17.9,17.2
67,5.1,Income of hotels and similar establishments (thousand manats),Nakhchivan,1.3,1.8,0.4,1.0,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Neftchala,1.2,1.0,0.3,0.9,1.1,1.8
67,5.1,Income of hotels and similar establishments (thousand manats),Oghuz,1.0,1.0,0.4,0.8,1.4,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Ordubad,1.0,1.0,0.3,1.0,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Qabala,1.0,1.4,0.3,0.8,1.6,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Qakh,1.0,1.0,0.3,0.8,1.1,1.4
67,5.1,Income of hotels and similar establishments (thousand manats),Qazakh,1.0,1.2,0.6,0.8,1.2,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Quba,1.0,1.0,0.3,1.0,2.4,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Qubadli,7.7,7.9,2.5,6.6,9.9,7.0
67,5.1,Income of hotels and similar establishments (thousand manats),Qusar,1.0,1.0,0.4,0.8,1.1,1.5
67,5.1,Income of hotels and similar establishments (thousand manats),Saatly,1.1,1.0,0.3,0.8,1.2,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Sabirabad,1.2,1.0,0.3,0.8,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Salyan,1.4,1.0,0.3,1.0,2.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Samukh,1.2,1.0,0.3,1.1,1.1,1.8
67,5.1,Income of hotels and similar establishments (thousand manats),Sedarak,1.0,1.3,0.6,1.0,1.2,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Shabran,1.0,1.7,0.3,1.0,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Shahbuz,1.7,1.0,0.5,0.8,1.1,1.6
67,5.1,Income of hotels and similar establishments (thousand manats),Shaki,1.0,1.3,0.3,0.8,1.2,2.4
67,5.1,Income of hotels and similar establishments (thousand manats),Shamakhi,1.2,1.0,0.4,0.9,1.2,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Shamkir,1.1,1.5,0.3,1.4,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Sharur,1.5,1.0,0.4,0.8,1.1,1.4
67,5.1,Income of hotels and similar establishments (thousand manats),Shirvan,1.1,1.0,0.3,1.2,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Shusha,103.7,107.0,28.7,95.0,124.1,124.7
67,5.1,Income of hotels and similar establishments (thousand manats),Siazan,1.0,1.2,0.6,0.8,1.8,1.7
67,5.1,Income of hotels and similar establishments (thousand manats),Sumqayit,1.0,1.1,0.3,0.9,2.0,1.5
67,5.1,Income of hotels and similar establishments (thousand manats),Tartar,52.5,47.8,12.8,39.2,61.6,48.8
67,5.1,Income of hotels and similar establishments (thousand manats),Tovuz,1.0,1.1,0.3,0.8,1.1,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Ujar,1.0,1.4,0.3,0.8,1.1,1.6
67,5.1,Income of hotels and similar establishments (thousand manats),Yardimli,1.0,1.0,0.3,0.8,1.3,1.4
67,5.1,Income of hotels and similar establishments (thousand manats),Yevlakh,1.0,1.5,0.3,1.3,1.2,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Zangilan,1.0,1.0,0.5,0.8,1.1,1.7
67,5.1,Income of hotels and similar establishments (thousand manats),Zaqatala,1.0,1.5,0.5,0.8,1.4,1.2
67,5.1,Income of hotels and similar establishments (thousand manats),Zardab,1.4,1.1,0.4,0.8,1.1,1.5
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Absheron,256.3,126.9,68.8,351.4,247.5,356.2
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Agdam,12249.9,11539.0,1093.9,9902.6,17192.2,14468.4
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Agdash,258.6,128.6,113.8,262.8,75.8,81.2
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Aghjabadi,1358.6,1012.9,253.9,1405.2,4222.8,2558.1
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Agstafa,496.7,393.6,112.7,286.6,662.3,97.3
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Agsu,205.5,60.9,54.5,279.3,426.4,348.2
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Astara,83.4,374.5,12.5,246.1,587.3,383.2
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Babek,65.6,363.2,112.0,192.4,69.5,584.9
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Baku,44.3,49.1,56.7,356.6,184.7,199.6
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Balakan,339.8,499.0,176.8,278.2,151.9,101.8
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Barda,5253.3,689.8,1265.1,985.4,3664.1,1678.9
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Beylagan,13741.3,6374.1,3048.4,2802.6,7593.8,6529.1
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Bilasuvar,99.4,366.6,46.9,315.6,256.7,158.0
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Dashkasan,138.7,529.3,152.3,161.6,233.0,340.5
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Fuzuli,26110.6,53502.1,20575.8,31120.7,20364.3,39237.2
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Gadabay,500.5,366.2,43.1,49.8,130.5,469.5
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Ganja,403.5,74.4,8.4,478.5,261.5,516.5
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Goranboy,174.4,90.7,42.2,258.5,155.1,109.7
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Goychay,449.7,239.1,155.9,138.4,409.5,455.9
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Goygol,313.4,158.8,99.8,260.0,234.6,147.1
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Hajigabul,235.3,350.6,23.2,26.9,43.3,303.7
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Imishli,312.5,414.7,57.1,152.1,493.5,504.0
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Ismayilli,391.2,261.7,83.7,103.0,288.1,190.8
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Jabrayil,7176.8,6021.4,4689.5,27331.3,19734.1,18789.0
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Jalilabad,300.4,408.8,86.1,366.2,66.1,203.3
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Julfa,352.1,143.7,73.8,32.1,268.5,608.2
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Kalbajar,255.4,554.4,74.4,255.0,603.2,101.9
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Kangarli,341.0,47.8,131.6,52.2,75.8,47.7
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Khachmaz,229.9,144.3,121.0,66.1,511.5,343.3
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Khizi,121.8,183.2,68.1,46.6,340.3,344.3
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Khojaly,21164.4,7887.2,8500.1,23742.7,7992.1,49366.9
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Kurdamir,304.8,288.5,120.5,175.9,232.3,279.9
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Lachin,9309.3,3697.8,698.2,4075.5,4714.5,1389.2
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Lankaran,281.4,49.8,46.2,444.6,145.0,362.0
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Lerik,297.4,75.2,25.9,359.2,472.2,369.2
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Masally,363.3,541.2,87.4,114.5,78.0,135.5
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Mingachevir,76.1,455.2,137.3,97.3,185.8,249.3
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Naftalan,1196.2,3771.9,487.6,1952.6,1851.7,4185.4
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Nakhchivan,94.6,224.6,121.0,106.3,78.3,379.5
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Neftchala,173.7,380.9,29.0,55.3,325.7,213.9
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Oghuz,393.4,547.2,27.8,142.3,178.0,145.9
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Ordubad,390.8,144.4,67.7,288.8,408.9,368.8
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Qabala,229.3,146.0,77.3,25.5,221.0,337.0
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Qakh,205.6,369.2,55.0,372.0,71.3,278.3
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Qazakh,606.5,192.2,197.5,233.0,96.7,204.1
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Quba,209.5,249.2,72.4,113.4,276.7,596.6
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Qubadli,2015.4,1278.3,102.7,765.9,4224.8,1878.3
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Qusar,103.0,441.1,124.6,446.5,178.2,73.6
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Saatly,491.8,340.2,19.5,185.2,139.3,281.9
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Sabirabad,247.3,364.5,118.6,372.9,390.8,396.2
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Salyan,512.7,182.8,65.5,213.0,157.2,577.4
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Samukh,487.8,187.1,56.5,199.1,154.9,470.2
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Sedarak,414.7,295.3,107.3,225.0,443.4,239.5
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Shabran,67.5,253.2,160.9,341.4,208.2,155.0
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Shahbuz,311.4,68.9,164.6,389.0,395.5,297.2
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Shaki,122.5,185.9,120.3,155.4,284.4,272.5
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Shamakhi,307.8,34.4,17.4,418.1,621.6,538.1
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Shamkir,113.9,125.0,92.1,102.2,74.4,823.3
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Sharur,229.1,239.1,38.1,262.9,463.2,188.3
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Shirvan,156.4,55.6,93.8,280.9,146.1,250.0
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Shusha,9707.7,45071.3,16687.0,12668.6,29133.4,35750.9
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Siazan,266.1,383.3,99.6,135.7,101.3,186.6
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Sumqayit,357.5,364.9,49.6,37.1,73.9,435.4
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Tartar,17399.0,18100.7,4164.7,4633.0,12851.7,14873.6
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Tovuz,344.7,334.5,91.7,322.2,63.0,492.2
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Ujar,430.1,411.8,48.4,226.7,92.3,114.0
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Yardimli,458.7,143.0,133.6,23.5,280.5,243.7
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Yevlakh,406.8,441.2,78.3,165.4,171.6,390.1
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Zangilan,144.1,111.9,124.8,37.0,508.6,322.6
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Zaqatala,590.8,37.3,38.4,500.0,124.0,59.5
70,5.11,Expenditures of hotels and similar establishments (thousand manats),Zardab,31.7,171.5,116.9,194.1,546.0,270.6
73,5.12,Number of tourism companies (units),Absheron,1.0,0.0,0.0,1.0,1.0,0.0
73,5.12,Number of tourism companies (units),Agdam,11.0,9.0,11.0,9.0,9.0,9.0
73,5.12,Number of tourism companies (units),Agdash,0.0,0.0,0.0,0.0,0.0,0.0
73,5.12,Number of tourism companies (units),Aghjabadi,3.0,2.0,0.0,2.0,4.0,4.0
73,5.12,Number of tourism companies (units),Agstafa,0.0,0.0,1.0,1.0,0.0,2.0
73,5.12,Number of tourism companies (units),Agsu,0.0,1.0,2.0,0.0,0.0,1.0
73,5.12,Number of tourism companies (units),Astara,0.0,0.0,0.0,0.0,0.0,3.0
73,5.12,Number of tourism companies (units),Babek,0.0,1.0,1.0,0.0,2.0,0.0
73,5.12,Number of tourism companies (units),Baku,0.0,0.0,0.0,0.0,1.0,0.0
73,5.12,Number of tourism companies (units),Balakan,1.0,1.0,0.0,0.0,1.0,1.0
73,5.12,Number of tourism companies (units),Barda,5.0,5.0,3.0,3.0,2.0,1.0
73,5.12,Number of tourism companies (units),Beylagan,8.0,8.0,6.0,11.0,5.0,5.0
73,5.12,Number of tourism companies (units),Bilasuvar,0.0,1.0,1.0,0.0,2.0,0.0
73,5.12,Number of tourism companies (units),Dashkasan,1.0,1.0,0.0,0.0,0.0,0.0
73,5.12,Number of tourism companies (units),Fuzuli,31.0,35.0,25.0,37.0,29.0,24.0
73,5.12,Number of tourism companies (units),Gadabay,1.0,0.0,0.0,1.0,2.0,1.0
